"ImageScalars"
5.3273
5.7967
6.2291
6.609
6.9199
7.1482
7.2813
7.3121
7.2364
7.0573
6.7817
6.4239
6.001
2.6254
3.0502
3.4898
3.9355
4.3756
4.7983
5.1894
5.5356
5.8222
6.0378
6.1712
6.2168
6.1711
6.0375
5.8226
5.5395
5.2035
6.0625
6.5361
7.0363
7.5492
8.0569
8.5404
8.9782
9.3496
9.6337
9.8129
9.8719
9.8014
9.597
9.2621
8.8058
8.2451
7.6008
5.6697
6.193
6.7386
7.2924
7.8361
8.3512
8.8167
9.2126
9.5186
9.7178
9.7957
9.7435
9.5571
9.2403
8.8021
8.2592
7.6324
5.1445
5.6929
6.2598
6.8314
7.3901
7.9181
8.3953
8.8028
9.1211
9.3344
9.4287
9.3961
9.2327
8.9425
8.5346
8.0252
7.4348
4.4991
5.0473
5.6111
6.1776
6.7303
7.2527
7.7258
8.132
8.4531
8.6743
8.7825
8.7705
8.6351
8.3801
8.0146
7.5543
7.019
3.7573
4.2818
4.8201
5.3603
5.8876
6.387
6.841
7.2337
7.5482
7.7711
7.8904
7.8997
7.7963
7.5843
7.2721
6.8751
6.4115
2.9543
3.4345
3.9278
4.4237
4.9088
5.3699
5.7916
6.1596
6.4588
6.6774
6.8046
6.8351
6.7665
6.603
6.3526
6.0292
5.6497
6.4415
6.9148
7.4055
7.8995
8.3786
8.8243
9.2156
9.5334
9.7582
9.8747
9.8703
9.7385
9.4777
9.0942
8.5993
8.0115
7.3525
6.0777
6.6122
7.1614
7.71
8.2397
8.7316
9.1651
9.5211
9.7806
9.9287
9.9528
9.8469
9.6094
9.2465
8.7694
8.1965
7.5494
5.5673
6.1389
6.7224
7.3029
7.862
8.3816
8.8415
9.2232
9.5083
9.6824
9.7333
9.6554
9.4469
9.1141
8.6679
8.1261
7.5099
4.9221
5.5046
6.0973
6.6859
7.2527
7.7807
8.2505
8.6447
8.9455
9.1394
9.2146
9.1658
8.9915
8.6976
8.2946
7.7997
7.2333
4.1646
4.7328
5.3104
5.8843
6.438
6.9556
7.4192
7.8124
8.1187
8.3253
8.4214
8.4019
8.2654
8.0178
7.6688
7.2349
6.7354
3.3273
3.8583
4.3992
4.9379
5.4595
5.9496
6.3917
6.7711
7.0726
7.2846
7.3972
7.4058
7.3093
7.1132
6.8265
6.4645
6.0448
6.7724
7.2361
7.7073
8.1715
8.6109
9.0073
9.3413
9.5953
9.7522
9.7993
9.7269
9.5316
9.2149
8.7855
8.2571
7.6494
6.9846
6.4514
6.9869
7.5282
8.0595
8.5622
9.0179
9.4067
9.7109
9.9134
10.001
9.9653
9.8016
9.5115
9.1037
8.5916
7.9948
7.3355
5.9705
6.5546
7.1429
7.7194
8.2654
8.7626
9.1914
9.5344
9.7745
9.8993
9.8991
9.7703
9.514
9.1386
8.6567
8.0877
7.4532
5.3413
5.9479
6.5581
7.1561
7.7237
8.2433
8.6959
9.0646
9.333
9.4888
9.5224
9.4305
9.2137
8.8799
8.4413
7.9161
7.3256
4.5853
5.1884
5.7952
6.3912
6.9588
7.4815
7.9412
8.3219
8.6079
8.7876
8.8516
8.7966
8.6231
8.3384
7.9538
7.4868
6.9573
3.733
4.3078
4.888
5.4599
6.0072
6.5146
6.9652
7.3441
7.6366
7.832
7.9214
7.9017
7.773
7.5423
7.2199
6.822
6.3671
7.0438
7.4894
7.932
8.357
8.7472
9.0855
9.3543
9.5378
9.6218
9.5963
9.455
9.1975
8.8283
8.3586
7.8039
7.1847
6.5235
6.7786
7.3049
7.8274
8.3299
8.7942
9.2023
9.536
9.7791
9.917
9.9394
9.8396
9.617
9.2758
8.8268
8.2854
7.6722
7.0094
6.3413
6.9268
7.5078
8.0676
8.5874
9.0494
9.4349
9.7279
9.9135
9.9815
9.9247
9.7422
9.4378
9.0218
8.5089
7.9192
7.2748
5.7436
6.3632
6.9783
7.5724
8.1271
8.6246
9.0467
9.3775
9.6025
9.7114
9.6967
9.5574
9.2965
8.9238
8.4529
7.9034
7.2964
5.0064
5.6337
6.2579
6.8629
7.4309
7.9449
8.3871
8.7426
8.9968
9.1398
9.1642
9.0686
8.8554
8.5336
8.116
7.6209
7.0685
4.158
4.7676
5.3767
5.9699
6.5303
7.0419
7.4879
7.8539
8.1261
8.295
8.3534
8.2996
8.1357
7.8697
7.5135
7.0839
6.6
7.2468
7.6665
8.0727
8.4511
8.7852
9.0595
9.2582
9.3681
9.3779
9.2806
9.0731
8.758
8.3427
7.8403
7.268
6.6468
5.9989
7.0487
7.5561
8.0497
8.5134
8.9296
9.2814
9.5523
9.7282
9.7972
9.7519
9.5884
9.3091
8.9208
8.4366
7.8732
7.252
6.5952
6.6679
7.2437
7.8057
8.3368
8.8187
9.2343
9.5664
9.8009
9.9253
9.9318
9.8161
9.58
9.2295
8.7773
8.2393
7.6365
6.991
6.1162
6.7367
7.3441
7.9213
8.4497
8.9123
9.292
9.5747
9.7477
9.8029
9.7358
9.5473
9.2428
8.834
8.3359
7.7687
7.1537
5.4139
6.0537
6.6823
7.2828
7.8372
8.3287
8.7407
9.0591
9.2716
9.3699
9.3491
9.2096
8.956
8.599
8.1524
7.6353
7.068
4.5879
5.2215
5.8471
6.4486
7.0084
7.5104
7.9385
8.2792
8.5204
8.654
8.6747
8.5828
8.3819
8.0817
7.6948
7.2389
6.7331
7.3752
7.7625
8.1264
8.4528
8.7267
8.934
9.0614
9.0982
9.0361
8.8712
8.6034
8.2382
7.7853
7.2598
6.6797
6.0665
5.4416
7.2528
7.7327
8.189
8.6059
8.9668
9.2563
9.4598
9.5659
9.5653
9.4534
9.2295
8.8985
8.4697
7.958
7.3812
6.7611
6.1195
6.9397
7.4953
8.0276
8.5196
8.9538
9.3143
9.5858
9.7563
9.8159
9.7595
9.5857
9.2986
8.9067
8.4243
7.8686
7.261
6.6232
6.4468
7.0565
7.6439
8.1917
8.6821
9.0989
9.4267
9.6532
9.7683
9.7664
9.6452
9.4082
9.063
8.6227
8.1036
7.5263
6.9119
5.7944
6.4341
7.0539
7.6364
8.1638
8.6204
8.9906
9.2623
9.4252
9.4733
9.4039
9.2196
8.927
8.538
8.0678
7.5356
6.9617
5.0078
5.653
6.282
6.8778
7.4229
7.9019
8.2995
8.604
8.8048
8.8961
8.8745
8.7421
8.5043
8.1721
7.7591
7.2832
6.7635
7.4261
7.7761
8.0935
8.3651
8.5773
8.7178
8.7758
8.7432
8.6147
8.3894
8.0699
7.6643
7.1843
6.6463
6.0691
5.4738
4.8815
7.3851
7.8302
8.2426
8.6069
8.908
9.1321
9.2672
9.304
9.2363
9.0624
8.7841
8.4089
7.9481
7.4179
6.8371
6.2275
5.6102
7.1483
7.6744
8.1678
8.6123
8.9915
9.291
9.4977
9.602
9.5966
9.4791
9.2507
8.9178
8.4911
7.986
7.4209
6.8171
6.1959
6.7251
7.3127
7.8689
8.3766
8.8191
9.1816
9.4507
9.6163
9.6707
9.6108
9.4368
9.1545
8.7733
8.3077
7.7749
7.1954
6.5901
6.1351
6.7623
7.3605
7.9124
8.4011
8.812
9.1314
9.3493
9.4575
9.4524
9.3337
9.106
8.7775
8.3615
7.8739
7.3341
6.7619
5.4031
6.047
6.6656
7.242
7.7592
8.2027
8.559
8.8181
8.9717
9.0158
8.9494
8.7763
8.5035
8.1431
7.7095
7.2206
6.6952
7.4002
7.7095
7.9784
8.1946
8.3461
8.4227
8.416
8.3205
8.1339
7.8576
7.4972
7.0624
6.5667
6.0274
5.4637
4.8965
4.3459
7.4425
7.8473
8.2111
8.5196
8.7591
8.9179
8.9863
8.9576
8.8284
8.5993
8.275
7.8649
7.3818
6.8432
6.2682
5.6783
5.0939
7.2879
7.7765
8.2241
8.6151
8.9346
9.1702
9.3111
9.3501
9.2826
9.1085
8.8315
8.4602
8.0067
7.4876
6.9218
6.3304
5.734
6.9425
7.4981
8.0135
8.4726
8.86
9.1626
9.3692
9.4721
9.4661
9.3504
9.1276
8.8053
8.3945
7.9108
7.372
6.7984
6.2103
6.4252
7.0281
7.5931
8.1036
8.5439
8.901
9.1634
9.3232
9.3746
9.3163
9.1501
8.8824
8.523
8.086
7.588
7.0481
6.4857
5.7603
6.3898
6.985
7.5293
8.0068
8.4046
8.7111
8.9183
9.0203
9.0151
8.9038
8.6919
8.3877
8.0041
7.5561
7.0615
6.5384
7.3011
7.5681
7.7883
7.9506
8.0447
8.0627
7.9983
7.8487
7.6139
7.2979
6.9082
6.4563
5.9568
5.4276
4.888
4.3583
3.8577
7.425
7.7859
8.0987
8.3504
8.5291
8.6253
8.6315
8.5436
8.3606
8.0856
7.7253
7.2906
6.796
6.2591
5.6996
5.1381
4.5944
7.3554
7.8006
8.1974
8.5313
8.7894
8.9612
9.0382
9.0156
8.8914
8.6677
8.3502
7.9491
7.478
6.954
6.3963
5.8255
5.2614
7.0932
7.6085
8.0759
8.4803
8.808
9.0481
9.1917
9.2331
9.1698
9.003
8.7374
8.3821
7.9495
7.4556
6.9187
6.3588
5.7951
6.6559
7.2242
7.7464
8.2069
8.5918
8.89
9.0922
9.1926
9.1881
9.0792
8.8696
8.5672
8.1831
7.7319
7.2307
6.6981
6.1528
6.0676
6.6707
7.2307
7.7321
8.1606
8.5051
8.7562
8.908
8.9569
8.903
8.749
8.5019
8.1712
7.7704
7.3146
6.8214
6.3081
7.1355
7.36
7.533
7.6447
7.6867
7.653
7.5396
7.3459
7.0743
6.7305
6.3239
5.867
5.3755
4.8673
4.3615
3.8778
3.4342
7.3356
7.6506
7.912
8.1083
8.2294
8.2678
8.2185
8.0796
7.8523
7.5418
7.1563
6.7082
6.2127
5.6877
5.1527
4.6276
4.1314
7.3504
7.7483
8.0917
8.3676
8.5651
8.6757
8.6933
8.6153
8.4418
8.1771
7.8285
7.4074
6.9282
6.4085
5.8673
5.3247
4.7994
7.1742
7.6429
8.0573
8.4036
8.6701
8.848
8.9306
8.9146
8.7995
8.5884
8.2876
7.9075
7.4612
6.9654
6.4382
5.899
5.3663
6.8214
7.3466
7.8185
8.2232
8.5487
8.7858
8.9276
8.9706
8.9135
8.7588
8.5118
8.1814
7.7796
7.3216
6.8241
6.3057
5.7839
6.316
6.882
7.3972
7.8474
8.2204
8.5069
8.7
8.796
8.7932
8.6934
8.5011
8.2241
7.8729
7.4611
7.0042
6.519
6.0223
6.9121
7.0952
7.224
7.2899
7.2864
7.2091
7.0564
6.8295
6.5327
6.1732
5.7618
5.3117
4.8391
4.3617
3.8981
3.467
3.0852
7.1796
7.4486
7.6601
7.8041
7.8726
7.86
7.7634
7.583
7.3219
6.9868
6.5874
6.1368
5.6507
5.147
4.6445
4.1626
3.7189
7.2754
7.624
7.9136
8.1329
8.2729
8.3271
8.2918
8.1662
7.9526
7.6565
7.2867
6.8556
6.3779
5.8712
5.3542
4.8462
4.3649
7.1849
7.6032
7.962
8.2494
8.4558
8.5744
8.6007
8.5333
8.3737
8.1264
7.7992
7.403
6.9518
6.462
5.9517
5.4395
4.9429
6.9184
7.3943
7.8112
8.1571
8.422
8.5988
8.6829
8.6726
8.5686
8.3747
8.0975
7.7467
7.3348
6.877
6.3901
5.8918
5.3989
6.4993
7.0197
7.4829
7.8765
8.1905
8.4176
8.5533
8.5957
8.545
8.4044
8.1795
7.879
7.5137
7.0975
6.6456
6.1745
5.6998
6.6412
6.7853
6.8738
6.8997
6.8579
6.746
6.5641
6.3149
6.0043
5.6408
5.2358
4.8031
4.3589
3.9203
3.5052
3.1308
2.8117
6.9645
7.1889
7.3535
7.45
7.4723
7.4165
7.2818
7.07
6.7859
6.4373
6.0348
5.5921
5.1248
4.6504
4.1872
3.7533
3.365
7.135
7.4344
7.6718
7.8377
7.9251
7.9296
7.8493
7.6852
7.4411
7.1238
6.7431
6.3116
5.8444
5.3587
4.8725
4.4042
3.9705
7.1275
7.4936
7.7967
8.0269
8.1765
8.2407
8.2172
8.1062
7.9106
7.6362
7.2916
6.8884
6.4405
5.9642
5.477
4.9969
4.5404
6.9467
7.3694
7.7293
8.016
8.2218
8.3417
8.373
8.3157
8.172
7.9467
7.6473
7.284
6.8695
6.4188
5.9484
5.4752
5.0153
6.6143
7.0831
7.4901
7.8246
8.0791
8.2483
8.3298
8.3232
8.2304
8.0555
7.8049
7.4877
7.115
6.7006
6.2594
5.8072
5.359
6.3337
6.442
6.4951
6.4873
6.4151
6.2775
6.0762
5.8152
5.5015
5.1444
4.7557
4.3494
3.941
3.5469
3.1835
2.866
2.6062
6.6993
6.8817
7.0038
7.0586
7.0419
6.9515
6.7882
6.5552
6.2586
5.907
5.5115
5.0858
4.6452
4.2067
3.7875
3.4042
3.0713
6.9359
7.1878
7.3763
7.4937
7.535
7.4974
7.3809
7.1878
6.9232
6.5948
6.2128
5.79
5.3413
4.8832
4.433
4.0079
3.6233
7.0065
7.3207
7.5701
7.7466
7.8446
7.8612
7.7956
7.6495
7.4271
7.135
6.7822
6.3804
5.9435
5.4873
5.0285
4.5843
4.17
6.9084
7.2767
7.5799
7.8095
7.9601
8.0284
8.0136
7.9169
7.7416
7.4934
7.1801
6.8122
6.4022
5.9648
5.5158
5.0716
4.6473
6.6609
7.0748
7.4239
7.6999
7.8971
8.0124
8.045
7.996
7.8682
7.6664
7.3975
7.0707
6.6971
6.2901
5.8643
5.4349
5.0161
6.0009
6.0772
6.1001
6.0651
5.9702
5.8156
5.6041
5.3409
5.0335
4.6918
4.3275
3.9542
3.5866
3.2395
2.9275
2.6629
2.4546
6.394
6.5382
6.6228
6.6424
6.5943
6.4781
6.2956
6.0512
5.7519
5.4066
5.0269
4.6258
4.2183
3.8201
3.4471
3.1141
2.8336
6.6863
6.8938
7.0379
7.1128
7.1152
7.0439
6.9003
6.6878
6.4125
6.0824
5.708
5.3018
4.8783
4.453
4.0423
3.6618
3.3256
6.8282
7.0927
7.292
7.42
7.473
7.4496
7.3505
7.1785
6.9385
6.6377
6.2853
5.8928
5.4736
5.0428
4.6163
4.2101
3.8385
6.8081
7.1229
7.3718
7.5486
7.6496
7.6732
7.62
7.4923
7.2941
7.0315
6.7125
6.3473
5.9482
5.5292
5.1056
4.6929
4.3053
6.6416
7
7.2924
7.5126
7.6571
7.7244
7.7151
7.6312
7.4763
7.2556
6.9758
6.6462
6.2775
5.8829
5.4762
5.0723
4.6845
